Description,Category,Sub_Category
Blink Charging Lidderdale IA,Auto,Gas
Greenlots Antioch CA,Auto,Gas
SemaConnect Belcourt ND,Auto,Gas
Volta Charging Kaneohe HI,Auto,Gas
FLO Lisco NE,Auto,Gas
ABB Electrification Schneider IN,Auto,Gas
Aloha Petroleum Carlton MT,Auto,Gas
Alon Deshler NE,Auto,Gas
Amoco Lake Villa IL,Auto,Gas
AM-PM Forkland AL,Auto,Gas
ARCO Hinton IA,Auto,Gas
Billups Rafael CapÃ³ PR,Auto,Gas
BP Byron MI,Auto,Gas
Buc-ee's Greentop MO,Auto,Gas
Byrne Dairy Sumrall MS,Auto,Gas
Carroll Motor Fuels Burdett KS,Auto,Gas
Casey's General Stores Cave-In-Rock IL,Auto,Gas
CENEX Bellaire OH,Auto,Gas
Certified Marble Falls TX,Auto,Gas
Chevron Cedar Hill TX,Auto,Gas
Chuckles Bagdad AZ,Auto,Gas
Citgo Chimayo NM,Auto,Gas
Clark Brands Pitkin LA,Auto,Gas
Conoco Bladensburg OH,Auto,Gas
Costco (Kirkland brand gasoline) Ponca City OK,Auto,Gas
Crown Winnsboro TX,Auto,Gas
Cumberland Farms Pinewood SC,Auto,Gas
Delta Fuel Stations - Independently Branded Gas Stations Thurston NE,Auto,Gas
Delta Sonic - Western New York Ute Park NM,Auto,Gas
Etna Polkville MS,Auto,Gas
Family Express - Indiana Ashley IL,Auto,Gas
Fastrac - Upstate New York Maplewood MO,Auto,Gas
Fastrip Alamillo NM,Auto,Gas
Frontier Cash AR,Auto,Gas
Flying J Drexel Heights AZ,Auto,Gas
Gant Bethany MO,Auto,Gas
"Gas City, Ltd. Pena TX",Auto,Gas
Getty Gaston IN,Auto,Gas
Gas Land Petroleum Wilson-Conococheague MD,Auto,Gas
Go-Mart Ivanhoe CA,Auto,Gas
Gulf Glenpool OK,Auto,Gas
Hele Trimble OH,Auto,Gas
High's Dairy Stores Holdenville OK,Auto,Gas
Holiday La Platte NE,Auto,Gas
Huck's Century WV,Auto,Gas
Irving Oil Belvidere NJ,Auto,Gas
Jacksons Food Stores Harrellsville NC,Auto,Gas
King Soopers South Boardman MI,Auto,Gas
Krist Warba MN,Auto,Gas
Kroger brand gasoline Maxwell NM,Auto,Gas
Kum & Go California KY,Auto,Gas
Kwik Trip Treasure Lake PA,Auto,Gas
Kwik Fill Winfield IN,Auto,Gas
Lassus Handy Dandy Lomira WI,Auto,Gas
Liberty Scribner NE,Auto,Gas
Love's Grove City MN,Auto,Gas
Luke Oil Cornucopia WI,Auto,Gas
Lukoil Hotchkiss CO,Auto,Gas
Marathon Oil St. George Island FL,Auto,Gas
Maverik Marianna PA,Auto,Gas
McCoy Oil Gravette AR,Auto,Gas
Meijer Niota TN,Auto,Gas
Minit Mart Alpine AZ,Auto,Gas
Mobil Adin CA,Auto,Gas
Murphy USA McLaughlin SD,Auto,Gas
OXXO Gas Springbrook ND,Auto,Gas
Pemex South Riding VA,Auto,Gas
Petro Canada Shrewsbury PA,Auto,Gas
Phillips 66 Grantsville WV,Auto,Gas
Pilot Snyder OK,Auto,Gas
QuickChek Crestwood IL,Auto,Gas
QuikTrip Henderson TN,Auto,Gas
Redner's Jamestown CA,Auto,Gas
Road Ranger Bridgeton NC,Auto,Gas
Rotten Robbie Mount Kisco NY,Auto,Gas
Royal Farms Leedey OK,Auto,Gas
Rutter's Farm Stores Powell OH,Auto,Gas
7-Eleven brand gasoline Garden City MO,Auto,Gas
Sam's Club Valier IL,Auto,Gas
Safeway Sodus Point NY,Auto,Gas
Servco Headrick OK,Auto,Gas
Sheetz West Hempstead NY,Auto,Gas
Shell Dewey Beach DE,Auto,Gas
Simonson Station Stores Roxie MS,Auto,Gas
Sinclair Weeki Wachee Gardens FL,Auto,Gas
Speedway Little Falls NY,Auto,Gas
Speedy Q Burton TX,Auto,Gas
Spinx Monticello IL,Auto,Gas
Stewart's Shops Bay City MI,Auto,Gas
Sunoco Marion OH,Auto,Gas
Tesoro Chandler MN,Auto,Gas
Terrible Herbst Boys Town NE,Auto,Gas
Texaco Mohawk Vista CA,Auto,Gas
Texas Born Rodman IA,Auto,Gas
Thorntons Inc. Acalanes Ridge CA,Auto,Gas
Total Berea SC,Auto,Gas
Travelcenters of America Woodford SC,Auto,Gas
Travelers Oil Udall KS,Auto,Gas
Valero Leola SD,Auto,Gas
Walmart brand gasoline Archie MO,Auto,Gas
Wawa Backus MN,Auto,Gas
Weigel’s College Station TX,Auto,Gas
Tesla Supercharger Network Desloge MO,Auto,Gas
ChargePoint Hilltop WV,Auto,Gas
EVgo Irwin IA,Auto,Gas
Electrify America Bridgeport AL,Auto,Gas
